name,Yr,Month,Day,CaptureDate,time,LocationID,Province,Country,Latitude,Longitude,SpeciesID,MetalOut,AgeID,SexID,tarsus,Culmen,bill,Tot_Head,Wing,Weight,Release Time,FatScore,Nanotag_freq,Full_nano_id,TrackerID,id,Burst,blood,comments,Include_in_analysis
Diana Hamilton,2013,8,2,8-2-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114360,ASY,U,22.1,19.1,19.1,,99,26.9,12:00,,166.3,126,126,126@166.3:4,4,N,,Y
Diana Hamilton,2013,8,2,8-2-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114362,ASY,U,21.6,20.9,20.9,,96,23.7,12:00,,166.3,127,127,127@166.3:4,4,N,,Y
Diana Hamilton,2013,8,2,8-2-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114363,ASY,U,23.4,18.6,18.6,,99,27.6,12:00,,166.3,128,128,128@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114365,ASY,U,22.0,20.7,20.7,,99,28.9,12:00,,166.3,129,129,129@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114367,ASY,U,21.0,19.6,19.6,,96,26.2,12:00,,166.3,130,130,130@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114368,SY,U,22.2,22.4,22.4,,102,25.6,12:00,,166.3,131,131,131@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114371,ASY,U,22.5,22.0,22.0,,100,25.0,12:00,,166.3,133,133,133@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114373,SY,U,23.7,21.3,21.3,,97,24.1,12:00,,166.3,134,134,134@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114372,ASY,U,21.8,18.6,18.6,,100,30.8,12:00,,166.3,135,135,135@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114374,ASY,U,22.6,19.2,19.2,,97,22.8,12:00,,166.3,136,136,136@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,790114380,ASY,U,22.1,19.3,19.3,,95,29.1,12:00,,166.3,137,137,137@166.3:4,4,N,noisy bird,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,790114959,ASY,U,21.5,22.2,22.2,,98,29,12:00,,166.3,138,138,138@166.3:4,4,N,missing 5th inner primary,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,790114960,ASY,U,20.1,19.5,19.5,,100,23,12:00,,166.3,139,139,139@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,790114962,ASY,U,20.2,18.0,18.0,,96,28,12:00,,166.3,140,140,140@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,790114964,ASY,U,19.7,19.7,19.7,,95,25,12:00,,166.3,141,141,141@166.3:4,4,N,,Y
Diana Hamilton,2013,8,6,8-6-13,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,790114963,ASY,U,18.4,20.1,20.1,,98,29,12:00,,166.3,142,142,142@166.3:4,4,N,,Y
